tweet,label
 natalie the youngest gets her dreams of being a football coach ruined when she is constantly compared to her older brother chris who has made that his career she invents mr doubtfire as chris long lost brother from scotland amp wins the job amp in life the end,NOT
    she is getting death threats url,NOT
 the biggest difference to me between the conservatives overall agenda and the liberals what cons do makes me feel scared and depressed about others and the future what liberals do makes me feel happy and confident were on the right track neither is perfect but one is best,NOT
 you are welcome to join us in our slack room for the community gardening  url,NOT
    he looks like a antifa dude dude,NOT
 thank you for the updatesyou are doing an excellent job,NOT
 you are cum,NOT
 good,NOT
 all you need to know about the importance of the midterms,NOT
 this kind of meme just drives me further away from the conservatives my mother and father are rolling in their proverbialyou know they would be disappointed in the lowness of it all,NOT
    antifa are not liberalwe dont agree with anything they dolook up their historybut also look up david duke we also dont believe open bordersdoesnt mean you have to be a racistamp loose your empathymorals i personally have no problem discussing topics,NOT
 antisemitism is alive and well in the uk,NOT
 liberals are not very smart,OFF
 i hope he traded this winter as he is the worst defensive catcher ive ever seen itsnot even funny anymore as  passed balls in only  games wow thats nuts,NOT
  if trump supported nazis then why would antifa a communist group want to harm trump  thats right the communist group is made up of the democratic party,NOT
 don pittis cbc is the peoples party of canada liberal it depends on the definition url,NOT
 no and theyre expensive ass hell,OFF
 dishonored zone where you have to balance on dangerously high edges in a shitty ghetto overrun with rats and bloodflies,OFF
 i think gun control and progressive tax rates are unjust can i ignore them,NOT
   they arent,NOT
  how did britain end up upside down in the ditch with all four wheels spinning lazily in the air  how could it not with the rabid wealth thirsty  drunk on power at the wheel  britishtorycarcrash toriesout,NOT
 a special kind of antifa when he learns the correct spelling of tomorrow  ffs proper shitting myself now ,OFF
 something went down she is hiding,NOT
  westminster  tories    brexiteers outoftheeu  we think not annasourpuss  best for the uk  without a doubt is to leave with noeudeal amp just get on forging  trade deals amp say to the eu fuckeu ,OFF
  apparently they didnt learn from gun control,NOT
 could be romford young conservatives,NOT
  who ever supported this guy you know they can never be trusted,NOT
  he should be in potters field by now,NOT
 you fuckass,OFF
 dead in mass shooting at fifth third bank building in downtown cincinnati  time  time url via  want gun control legislation vote blue,NOT
 antifa seems to taking a vacation too but watch out after the election id like to think theyve all gone back to school,NOT
  im not watching it ever again soccer anyone that damn soccer game in tn looked like a winner to me usa beat mexico  over k attended i think soccer can overcome football in the future,NOT
    i blocked  i dont want conservatives here this is a safe place for all resisters,NOT
 then resign you have done nothing to check el presidente you are part of the swamp and hold no nebraska values resign,OFF
 it was a change election and exit polls were not kind to doug ford so i cant quite agree  i believe the ndp is making a case as a strong opposition party allaying fears about potential governance and so much of what may happen in  hinges on how liberals reorganize,NOT
