comment,label,label_class
Feel free to eat vegan alternative food. They are generally healthier than meat/dairy. I just wouldn't recommend eating too much.,1,0
"you go girl! my biggest tip for you would be to remember that there is not only one way to eat as a vegan! the way freelee and many of the vegans in the youtube vegan community eat is amazing and super healthy, but if it's not interesting to you then don't forget that you can literally eat anything so long as it's vegan! oreos, dairy free ben and jerrys, basically any vegan junk ;) obviously that's pretty unhealthy to live off, but my point is - just remember you don't have to restrict or deprive yourself of things you love, if you feel like having some cookies or ice cream then why not :) whatever keeps you vegan girl! if you nourish yourself with staples like rice, curries, pastas, potatoes, etc chances are you won't even crave junk anyway :) good luck!",1,0
OMG THIS MAKE HAS MADE MY DAY I MEAN I AM VEGAN AND I HAVE SEEN FREELEE'S VIDEO AND FOUND OUT ABOUT HER AND SHE LOVED MEAT BUT NOW THAT SHE IS VEGAN YA KNOW IT IS SO GOOD THAT WE ARE ONE PERSON CLOSER TO ANIMALS BEING FREE I AM SO HAPPY ABOUT HER BEING VEGAN NOW AND I HOPE EVERY VEGAN CAN NOW SUPPORT HER EVEN IF SHE IS JUST GOING TO BE VEGAN FOR TO WEEKS AS LONG AS SHE TRIES I AM SO HAPPY SO KEEP GOING TRSH KEEP GOING!!!!!!!,1,0
TRISHA IM SO HAPPY,1,0
WHERE THE FUCK IS FREELEES COMMENT??????,1,0
"watermelon, canteloupe, plantains, nuts, BTW WASH UR GRAPES B4 EATING THEM. PESTIIDES",1,0
"Great Trish! Don't be afraid of eating too much. As long as U eat enough & don't limit yourself, U will LOVE it & feel your Best, Good Luck!! ;)",1,0
"TRISH THIS IS AMAZING I recommend eat lots of beans like chick peas and Lentils, also make sure to eat rice and pasta and lots of veggies.",1,0
that freelee bitch literally made a video based on how disappointed she was when she met you are you seriously going to listen to her,5,1
"Check out Mommytang on YouTube she's gives a nice message on being a vegan. Also Trisha I think it is suuuper awesome you are going vegan, step by step (at least for two weeks) but you got this ;)",1,0
"hi, you have to watch out about eating too much fruit it has natural sugar.",1,0
this is so lit the vegan life is awesome and its so wonderful that you made this decision on your own! i love you!,1,0
I'm happy you took the step. There are plenty of helpful resources out there for you to stay on track and don't forget to stay inspired by new recipes. I have plenty on my channel. ;) <3,1,0
"Peanut butter without sugar and salt is good protein and vegan look for the vegan slogan on the jar. I'm not vegan myself but I prefer the healthier peanut butter option. You can make this smoothie which I think literally taste like chocolate just a bit anyways, you need spinach, coconut water, banana, peanut butter and optional boosting powder which mine is vegan but can't remember name.",1,0
go look on the vegan corner great for recipes xx,1,0
so proud! I love avocado toast (or avo bagels) for breakfast <3,1,0
I'm glad that you're trying something new hope it works out for you,1,0
DON'T BE SCARED OF CARBS!! I know you wanna lose weight and everything we are told about losing weight is about cutting carbs but you gotta carb the fuck up girl!!!!! Eat loads and loads!!!,1,0
GET THE GARDIEN VEGAN CHICKEN SANDWICH ITS EVERYTHING!!!! SERIOUSLY,1,0
Don't be Afraid of cooked foods especially if you want to go long-term! And not fall off it! Definitely recommend vegan tacos! Made with chick peas and rice and salsa!😍💕. They are amazing I also like to add bell peppers!,1,0
I bet Storm munched on the SD card xD,1,0
"Smoothies with fruits veggies hemp seeds and chia seeds it's full of protein and soooo easy NO cooking spinach, carrot, frozen blue berries, strawberries, bananas, hemp seeds and chia seeds❤️💐",1,0
"Hey Trish I think it's amazing that you are going vegan for the next two weeks! Don't be scared about how much to eat or not eat, just eat when you are hungry and eat until you are satiated. What helps me the most whenever I need new ideas for different vegan meals, I always look up vegan ""What I eat in a day"" videos, they are all SO helpful! Make sure you eat plenty of carbs and starches to fill you up because fruits and veggies alone aren't high in calories at all, so you need the carbs to keep you full and give you plenty of energy! Good luck girl!",1,0
I'm so happy for you. Becoming vegan was the best decision i've ever made. I wish you the best of luck!,1,0
"get tons of vegtables, fruit is good. But, vegtables contain tons of protein and help with weightloss, tons of fat burning veggies and fruits.",1,0
"Desperate for attention and views, this video is pre-filmed and you never went vegan, I feel bad for all your supporters who fall for every single lie of urs and your trashy lifestyle",6,1
It's so funny reading the comments of all the people that were excited by this 😂😂😂,1,0
Freelee is proud,1,0
"Eat as much as u want, u will lose weight in the first 4-5 days, u will look bloated the first couple days but that's only because your body isn't used to all that much food, fried tofu is the best thing for protein or kale! Love them both.",1,0
Trisha was being to nice about freelee she says jabs about Trisha all the time on her channel and how are you gonna be friends with someone who hates on you through social media to get views but in person is nice she's shady and fake if you ask me and I would not take diet advice from freelee at all,5,1
Trish...I have bad news.........you cant drink when your vegan...,1,0
"""It's kind of like an eating disorder."" It's not, it's a crash diet. Lots of people go on crash diets, and no they're not healthy, but they're absolutely not eating disorders. Eating disorders are long term, devastating illnesses that you can't just quit after a few days. They're severe mental illnesses with the highest mortality rate of any other mental illness. Please try not to be so flippant with comments like that, and good luck with your vegan diet!",1,0
"dont eat ""as much as you want,"" just eat until you are truly satisfied. common misconception/ misunderstanding. the point is you dont have to calorie restrict, but you dont overstuff yourself. So happy for you! hope you enjoy it!",1,0
"This is great! Good luck, hun!",1,0
Vegan actually can eat anything there's anything vegan 🙂 so just go for the logo if you want milk or 'egg' or even 'meat',1,0
also vegetarian is a good transition option cause it can be hard to just drop all meat and cheese.,1,0
Great!! Don't forget to take supplements for B12,1,0
Yay! Get your Veggie Grill/by chloe/Native Foods on! 👏 👏 👏 👍,1,0
she had fucking sour cream and onion chips on snapchat today,1,0
Yay! U go girl!,1,0
"Make sure you eat more than you normally would. Eat as much fruit and veg as you want and don't feel restricted because people who have tried going vegan, stopped after awhile because they just weren't eating enough and were not getting the right amount of nutrients. Good luck! 💕🍌",1,0
ive been vegan for about 2 to 3 weeks and tbh its not that hard their are alternative for EVERYTHINGGGG . the only thing is lately my bones have been feeling like weak so my aunt bought me some natural supplements for it other than that ive been fine . ((((:,1,0
"TRISH! Goog for you! Also I work at starbucks and I am on the vegan path as well stull getting fully there but, you can have iced latte's with whatever syrup you want with soy milk or coconut milk! I dont really like the coconut milk which is why I drink the soy and I know our iced coffee and hot coffee is good as well with non dairy milk and I know dunkin has almond milk!!!",1,0
"Did Freelee beg you to make this video as her recent criminal activities has come to public's eye?? If yes, then stop supporting a criminal.",3,0
TRISH!! you NEED to watch Jess Beautician on youtube she had vegan June and posted what she ate everyday and it all looked soooo delicious! I've watched it and I'm not even vegan.Put me up so she can see this comment lol,1,0
