comment,label,label_class
all this transgender rethoric has reached a deadend interesting to see how they are trying to make any sense out of this nonsense they must have a league of their own just like there are different leagues for youth boys girls and professionals,5,ABU
this is going to destroy womens sports,5,ABU
its obviously biologically unfair,5,ABU
great moment in women sports these girls train and work hard for years just to lose to a guy these girls should boycott all events until this nonsense stops,5,ABU
x and y no way around it,3,NOT
transgenderism is an avenue for satan to try and manipulate people to accept lies as truth dude i dont care what yall say im going with the word of god that says he created them male and female is evidence by the body part she gave to you wicked hypocrites you claim that you believe in science and you need evidence but all of a sudden i dude says there are growing you set the need for evidence aside extra extra read all about jesus i identify with jesus christ and i will not bow down to the throne of the devil you are doing an order to embrace transgenderism with all thats evil manipulations jesus christ forgive us jesus christ help us jesus christ moving divine power against these satanic strongholds,5,ABU
okay i support transgender but its unfair,5,ABU
definitely an unfair advantage if this is going to continue then maybe they start a new class of competitors where its fair to all participants males that identify as females and females that identify a males can compete against each other for those that ague its not right i would say we dont have track competitions where females race males,5,ABU
this is really unfair to the other female athletes,5,ABU
hurray we are so progressive,1,NOT
abomination on womens sports women need to drop the extreme feminism its gone too damned far and has now come full circle time to put a stop to this nonsense that or admit that these are not women they are men masquerading as women and dominating the sports that they enter because they are physically stronger men stop the progressive insanity i used to be a democrat and actually believed in all of the causes still do in many ways however its now gone too far no swinging ding dongs in womens sports not even if they get it cut off they are still men i dont gaf what kind of absurd twist or semantics you put on it get these men out of womens sports and get them out of the womens bathrooms and locker rooms we will never see transgender girls masquerading as men competing in mens football boxing or soccer and theres a damn good reason for that i stand with natural genetically proven females i stand with your daughters your mothers your sisters and grandmothers no men allowed get them the help they need stop feeding and entertaining their delusions or soon well see men dominating every facet of womens competition something weve been fighting for decades,6,ABU
cmon women stand up for yourselves all that hard work for nothing,3,NOT
black and transgender must be the mooooost difficult subject in confused america,3,NOT
 hughe nuggets vs skinny chiks lool,3,NOT
when is this insanity going to end they are both men,5,ABU
they have to train too its not like they were born athletic its hard for boys to even get to their athletic skill being assigned male at birth doesnt make you stronger or faster their efforts are being undermined,1,NOT
feminist wanted this so let it be its hurting them instead,3,NOT
i support the transgender community but come on biologically they do have an advantage not discrimination,5,ABU
yeah because they are dudes,5,ABU
lmao what be better,2,NOT
lol testosterone level is a thing bitch some has a definite advantage over others due to that levelthere is no middle ground or arguments on both sidealso like to point out the fact that modern feminists are no where to be seen,5,ABU
effing cheater you steal the true glory from females that work hard to earn it,5,ABU
birth certificate dictates  age and sex,3,NOT
bros youre still not that much faster than the real females not great guys not great,5,ABU
